index,ms
1851,14.052
1852,26.816
1853,14.037
1854,20.404
1855,33.696
1856,27.101
1857,20.967
1858,20.102
1859,13.985
1860,20.408
1861,27.010
1862,27.404
1863,20.991
1864,20.157
1865,26.694
1866,13.893
1867,13.832
1868,27.044
1869,20.787
1870,14.045
1871,14.007
1872,13.901
1873,20.306
1874,26.688
1875,33.640
1876,14.011
1877,20.693
1878,20.705
1879,20.409
1880,26.648
1881,13.998
1882,27.395
1883,21.002
1884,34.569
1885,14.064
1886,21.091
1887,27.171
1888,41.845
1889,20.195
1890,20.792
1891,13.895
1892,26.716
1893,34.834
1894,14.060
1895,20.961
1896,20.151
1897,26.697
1898,33.666
1899,20.161
1900,20.713
1901,13.984
1902,26.810
1903,20.716
1904,20.338
1905,20.676
1906,20.079
1907,26.979
1908,20.354
1909,20.137
1910,26.720
1911,33.609
1912,21.067
1913,26.740
1914,13.847
1915,20.391
1916,27.766
1917,26.775
1918,26.679
1919,27.801
1920,20.695
1921,14.070
1922,34.482
1923,13.833
1924,26.969
1925,20.070
1926,20.074
1927,27.816
1928,13.874
1929,21.016
1930,20.153
1931,33.753
1932,20.351
1933,27.506
1934,20.400
1935,27.106
1936,20.148
1937,20.348
1938,13.869
1939,20.959
1940,20.769
1941,20.743
1942,20.332
1943,20.365
1944,20.975
1945,20.073
1946,14.054
1947,20.682
1948,13.954
1949,13.835
1950,26.691
1951,14.006
1952,20.712
1953,20.982
1954,26.991
1955,27.453
1956,20.315
1957,26.709
1958,13.984
1959,27.042
1960,20.957
1961,20.352
1962,27.045
1963,20.079
1964,26.711
1965,26.702
1966,20.342
1967,27.403
1968,14.001
1969,26.698
1970,20.685
1971,20.211
1972,20.836
1973,20.780
1974,20.990
1975,20.990
1976,27.037
1977,20.665
1978,20.922
1979,20.511
1980,20.923
1981,14.166
1982,20.779
1983,20.805
1984,20.449
1985,14.033
1986,13.886
1987,20.779
1988,20.739
1989,14.103
1990,20.747
1991,26.987
1992,20.969
1993,20.737
1994,20.698
1995,27.066
1996,20.704
1997,20.647
1998,20.938
1999,27.017
2000,27.039
2001,20.046
2002,27.148
2003,20.732
2004,20.725
2005,20.088
2006,20.794
2007,20.150
2008,20.984
2009,20.335
2010,20.943
2011,20.363
2012,20.675
2013,14.044
2014,20.302
2015,20.069
2016,20.097
2017,26.988
2018,14.052
2019,27.429
2020,27.106
2021,21.004
2022,27.074
2023,27.880
2024,20.618
2025,33.648
2026,20.792
2027,34.059
2028,20.738
2029,27.073
2030,20.725
2031,27.500
2032,20.947
2033,33.720
2034,27.043
2035,27.051
2036,20.634
2037,21.022
2038,26.757
2039,20.718
2040,26.968
2041,20.137
2042,20.335
2043,20.103
2044,20.755
2045,20.706
2046,20.347
2047,27.041
2048,26.993
2049,20.742
2050,20.699
2051,20.375
2052,20.091
2053,20.993
2054,26.734
2055,20.693
2056,26.988
2057,27.018
2058,20.114
2059,20.975
2060,19.986
2061,20.573
2062,21.003
2063,21.034
2064,20.393
2065,20.724
2066,20.911
2067,20.806
2068,20.062
2069,20.725
2070,20.180
2071,27.111
2072,20.986
2073,20.799
2074,21.037
2075,27.023
2076,20.171
2077,20.744
2078,20.143
2079,14.032
2080,20.727
2081,20.068
2082,27.050
2083,20.909
2084,26.818
2085,27.090
2086,20.157
2087,27.431
2088,14.027
2089,26.773
2090,20.982
2091,20.683
2092,20.780
2093,20.086
2094,20.097
2095,20.725
2096,20.763
2097,20.176
2098,20.377
2099,20.816
2100,34.011
2101,20.780
2102,20.763
2103,20.801
2104,20.956
2105,20.746
2106,20.715
2107,20.311
2108,20.784
2109,21.095
2110,21.065
2111,20.414
2112,20.728
2113,20.679
2114,20.852
2115,26.633
2116,20.771
2117,20.410
2118,34.866
2119,26.688
2120,27.068
2121,14.063
2122,27.413
2123,14.047
2124,13.857
2125,34.892
2126,20.113
2127,41.838
2128,20.147
2129,27.882
2130,14.036
2131,14.029
2132,20.434
2133,27.764
2134,20.052
